index,n_nerghbors,weight,p,leaf_size,cross_acc,test_acc
949,25,uniform,1,44,0.3339238824427425,0.37012987012987014
950,25,uniform,2,44,0.33174972387034585,0.36623376623376624
951,25,distance,1,44,0.46872414110144656,0.5337662337662338
952,25,distance,2,44,0.4591720085413245,0.5168831168831168
953,25,uniform,1,46,0.3339238824427425,0.37012987012987014
954,25,uniform,2,46,0.33174972387034585,0.36623376623376624
955,25,distance,1,46,0.46872414110144656,0.5337662337662338
956,25,distance,2,46,0.4591720085413245,0.5168831168831168
957,25,uniform,1,48,0.3339238824427425,0.37012987012987014
958,25,uniform,2,48,0.33174972387034585,0.36623376623376624
959,25,distance,1,48,0.46872414110144656,0.5337662337662338
960,25,distance,2,48,0.4591720085413245,0.5168831168831168
961,27,uniform,1,10,0.3401951459566212,0.36883116883116884
962,27,uniform,2,10,0.33974629730781547,0.36493506493506495
963,27,distance,1,10,0.47415797348225597,0.5298701298701298
964,27,distance,2,10,0.46290673137202615,0.5168831168831168
965,27,uniform,1,12,0.3401951459566212,0.36883116883116884
966,27,uniform,2,12,0.33974629730781547,0.36493506493506495
967,27,distance,1,12,0.47415797348225597,0.5298701298701298
968,27,distance,2,12,0.46290673137202615,0.5168831168831168
969,27,uniform,1,14,0.3401951459566212,0.36883116883116884
970,27,uniform,2,14,0.33974629730781547,0.36493506493506495
971,27,distance,1,14,0.47415797348225597,0.5298701298701298
972,27,distance,2,14,0.46290673137202615,0.5168831168831168
973,27,uniform,1,16,0.33889231847209744,0.36363636363636365
974,27,uniform,2,16,0.3384630000156251,0.35974025974025975
975,27,distance,1,16,0.4732099846799166,0.5337662337662338
976,27,distance,2,16,0.4645854152367456,0.5168831168831168
977,27,uniform,1,18,0.33889231847209744,0.36363636363636365
978,27,uniform,2,18,0.3384630000156251,0.35974025974025975
979,27,distance,1,18,0.4732099846799166,0.5337662337662338
980,27,distance,2,18,0.4645854152367456,0.5168831168831168
981,27,uniform,1,20,0.33889231847209744,0.36363636363636365
982,27,uniform,2,20,0.3384630000156251,0.35974025974025975
983,27,distance,1,20,0.4732099846799166,0.5337662337662338
984,27,distance,2,20,0.4645854152367456,0.5168831168831168
985,27,uniform,1,22,0.33889231847209744,0.36363636363636365
986,27,uniform,2,22,0.3384630000156251,0.35974025974025975
987,27,distance,1,22,0.4732099846799166,0.5337662337662338
988,27,distance,2,22,0.4645854152367456,0.5168831168831168
989,27,uniform,1,24,0.33889231847209744,0.36363636363636365
990,27,uniform,2,24,0.3384630000156251,0.35974025974025975
991,27,distance,1,24,0.4732099846799166,0.5337662337662338
992,27,distance,2,24,0.4645854152367456,0.5168831168831168
993,27,uniform,1,26,0.33889231847209744,0.36363636363636365
994,27,uniform,2,26,0.3384630000156251,0.35974025974025975
995,27,distance,1,26,0.4732099846799166,0.5337662337662338
996,27,distance,2,26,0.4645854152367456,0.5168831168831168
997,27,uniform,1,28,0.33889231847209744,0.36363636363636365
998,27,uniform,2,28,0.3384630000156251,0.35974025974025975
999,27,distance,1,28,0.4732099846799166,0.5337662337662338
1000,27,distance,2,28,0.4645854152367456,0.5168831168831168
1001,27,uniform,1,30,0.33409574732558045,0.36233766233766235
1002,27,uniform,2,30,0.33322585220309664,0.35584415584415585
1003,27,distance,1,30,0.47236346954042646,0.5285714285714286
1004,27,distance,2,30,0.462822429353588,0.5116883116883116
1005,27,uniform,1,32,0.33409574732558045,0.36233766233766235
1006,27,uniform,2,32,0.33322585220309664,0.35584415584415585
1007,27,distance,1,32,0.47236346954042646,0.5285714285714286
1008,27,distance,2,32,0.462822429353588,0.5116883116883116
1009,27,uniform,1,34,0.33409574732558045,0.36233766233766235
1010,27,uniform,2,34,0.33322585220309664,0.35584415584415585
1011,27,distance,1,34,0.47236346954042646,0.5285714285714286
1012,27,distance,2,34,0.462822429353588,0.5116883116883116
1013,27,uniform,1,36,0.33409574732558045,0.36233766233766235
1014,27,uniform,2,36,0.33322585220309664,0.35584415584415585
1015,27,distance,1,36,0.47236346954042646,0.5285714285714286
1016,27,distance,2,36,0.462822429353588,0.5116883116883116
1017,27,uniform,1,38,0.33409574732558045,0.36233766233766235
1018,27,uniform,2,38,0.33322585220309664,0.35584415584415585
1019,27,distance,1,38,0.47236346954042646,0.5285714285714286
1020,27,distance,2,38,0.462822429353588,0.5116883116883116
1021,27,uniform,1,40,0.33409574732558045,0.36233766233766235
1022,27,uniform,2,40,0.33322585220309664,0.35584415584415585
1023,27,distance,1,40,0.47236346954042646,0.5285714285714286
1024,27,distance,2,40,0.462822429353588,0.5116883116883116
1025,27,uniform,1,42,0.33409574732558045,0.36233766233766235
1026,27,uniform,2,42,0.33322585220309664,0.35584415584415585
1027,27,distance,1,42,0.47236346954042646,0.5285714285714286
1028,27,distance,2,42,0.462822429353588,0.5116883116883116
1029,27,uniform,1,44,0.33409574732558045,0.36233766233766235
1030,27,uniform,2,44,0.33322585220309664,0.35584415584415585
1031,27,distance,1,44,0.47236346954042646,0.5285714285714286
1032,27,distance,2,44,0.462822429353588,0.5116883116883116
1033,27,uniform,1,46,0.33409574732558045,0.36233766233766235
1034,27,uniform,2,46,0.33322585220309664,0.35584415584415585
1035,27,distance,1,46,0.47236346954042646,0.5285714285714286
1036,27,distance,2,46,0.462822429353588,0.5116883116883116
1037,27,uniform,1,48,0.33409574732558045,0.36233766233766235
1038,27,uniform,2,48,0.33322585220309664,0.35584415584415585
1039,27,distance,1,48,0.47236346954042646,0.5285714285714286
1040,27,distance,2,48,0.462822429353588,0.5116883116883116
1041,29,uniform,1,10,0.3363693808774948,0.35584415584415585
1042,29,uniform,2,10,0.33592449257825585,0.35064935064935066
1043,29,distance,1,10,0.47685186372983035,0.5233766233766234
1044,29,distance,2,10,0.4677203439928985,0.512987012987013
1045,29,uniform,1,12,0.3363693808774948,0.35584415584415585
1046,29,uniform,2,12,0.33592449257825585,0.35064935064935066
1047,29,distance,1,12,0.47685186372983035,0.5233766233766234
1048,29,distance,2,12,0.4677203439928985,0.512987012987013
1049,29,uniform,1,14,0.3363693808774948,0.35584415584415585
1050,29,uniform,2,14,0.33592449257825585,0.35064935064935066
1051,29,distance,1,14,0.47685186372983035,0.5233766233766234
1052,29,distance,2,14,0.4677203439928985,0.512987012987013
1053,29,uniform,1,16,0.33719758441349607,0.35454545454545455
1054,29,uniform,2,16,0.3372125585065794,0.35064935064935066
1055,29,distance,1,16,0.4772679204537704,0.5272727272727272
1056,29,distance,2,16,0.46855731328340056,0.5103896103896104
1057,29,uniform,1,18,0.33719758441349607,0.35454545454545455
1058,29,uniform,2,18,0.3372125585065794,0.35064935064935066
1059,29,distance,1,18,0.4772679204537704,0.5272727272727272
1060,29,distance,2,18,0.46855731328340056,0.5103896103896104
1061,29,uniform,1,20,0.33719758441349607,0.35454545454545455
1062,29,uniform,2,20,0.3372125585065794,0.35064935064935066
1063,29,distance,1,20,0.4772679204537704,0.5272727272727272
1064,29,distance,2,20,0.46855731328340056,0.5103896103896104
1065,29,uniform,1,22,0.33719758441349607,0.35454545454545455
1066,29,uniform,2,22,0.3372125585065794,0.35064935064935066
1067,29,distance,1,22,0.4772679204537704,0.5272727272727272
1068,29,distance,2,22,0.46855731328340056,0.5103896103896104
1069,29,uniform,1,24,0.33719758441349607,0.35454545454545455
1070,29,uniform,2,24,0.3372125585065794,0.35064935064935066
1071,29,distance,1,24,0.4772679204537704,0.5272727272727272
1072,29,distance,2,24,0.46855731328340056,0.5103896103896104
1073,29,uniform,1,26,0.33719758441349607,0.35454545454545455
1074,29,uniform,2,26,0.3372125585065794,0.35064935064935066
1075,29,distance,1,26,0.4772679204537704,0.5272727272727272
1076,29,distance,2,26,0.46855731328340056,0.5103896103896104
1077,29,uniform,1,28,0.33719758441349607,0.35454545454545455
1078,29,uniform,2,28,0.3372125585065794,0.35064935064935066
1079,29,distance,1,28,0.4772679204537704,0.5272727272727272
1080,29,distance,2,28,0.46855731328340056,0.5103896103896104
1081,29,uniform,1,30,0.3296164186340493,0.35064935064935066
1082,29,uniform,2,30,0.3291965121194488,0.34415584415584416
1083,29,distance,1,30,0.47189389919992086,0.522077922077922
1084,29,distance,2,30,0.46274938554468914,0.509090909090909
1085,29,uniform,1,32,0.3296164186340493,0.35064935064935066
1086,29,uniform,2,32,0.3291965121194488,0.34415584415584416
1087,29,distance,1,32,0.47189389919992086,0.522077922077922
1088,29,distance,2,32,0.46274938554468914,0.509090909090909
1089,29,uniform,1,34,0.3296164186340493,0.35064935064935066
1090,29,uniform,2,34,0.3291965121194488,0.34415584415584416
1091,29,distance,1,34,0.47189389919992086,0.522077922077922
1092,29,distance,2,34,0.46274938554468914,0.509090909090909
1093,29,uniform,1,36,0.3296164186340493,0.35064935064935066
1094,29,uniform,2,36,0.3291965121194488,0.34415584415584416
1095,29,distance,1,36,0.47189389919992086,0.522077922077922
1096,29,distance,2,36,0.46274938554468914,0.509090909090909
1097,29,uniform,1,38,0.3296164186340493,0.35064935064935066
1098,29,uniform,2,38,0.3291965121194488,0.34415584415584416
1099,29,distance,1,38,0.47189389919992086,0.522077922077922
1100,29,distance,2,38,0.46274938554468914,0.509090909090909
1101,29,uniform,1,40,0.3296164186340493,0.35064935064935066
1102,29,uniform,2,40,0.3291965121194488,0.34415584415584416
1103,29,distance,1,40,0.47189389919992086,0.522077922077922
1104,29,distance,2,40,0.46274938554468914,0.509090909090909
1105,29,uniform,1,42,0.3296164186340493,0.35064935064935066
1106,29,uniform,2,42,0.3291965121194488,0.34415584415584416
1107,29,distance,1,42,0.47189389919992086,0.522077922077922
1108,29,distance,2,42,0.46274938554468914,0.509090909090909
1109,29,uniform,1,44,0.3296164186340493,0.35064935064935066
1110,29,uniform,2,44,0.3291965121194488,0.34415584415584416
1111,29,distance,1,44,0.47189389919992086,0.522077922077922
1112,29,distance,2,44,0.46274938554468914,0.509090909090909
1113,29,uniform,1,46,0.3296164186340493,0.35064935064935066
1114,29,uniform,2,46,0.3291965121194488,0.34415584415584416
1115,29,distance,1,46,0.47189389919992086,0.522077922077922
1116,29,distance,2,46,0.46274938554468914,0.509090909090909
1117,29,uniform,1,48,0.3296164186340493,0.35064935064935066
1118,29,uniform,2,48,0.3291965121194488,0.34415584415584416
1119,29,distance,1,48,0.47189389919992086,0.522077922077922
1120,29,distance,2,48,0.46274938554468914,0.509090909090909
